C	23	0	-1.3623	1.00558	-0	0.225806	0.270161	0.835821	0.835821
C	58	0	-1.3623	1.00558	-0	0.225806	0.270161	0.835821	0.835821
D	12	0	1.19717	1.00558	-0	0.768817	0.729839	1.05341	1.05341
D	2	0	1.19717	1.00558	-0	0.768817	0.729839	1.05341	1.05341
A	43	0	-1.35609	0.99876	-0	0.188172	0.230018	0.818076	0.818076
A	53	0	-1.35609	0.99876	-0	0.188172	0.230018	0.818076	0.818076
A	60	0	-1.35609	0.99876	-0	0.188172	0.230018	0.818076	0.818076
B	16	0	1.18186	0.99876	-0	0.806452	0.769982	1.04736	1.04736
B	37	0	1.18186	0.99876	-0	0.806452	0.769982	1.04736	1.04736
R	14	0	-1.3327	0.983749	-0	0.435484	0.484319	0.899167	0.899167
Y	51	0	1.18598	0.983749	-0	0.55914	0.515681	1.08427	1.08427
K	17	0	1.17807	0.977407	-0	0.543011	0.499821	1.08641	1.08641
K	29	0	1.17807	0.977407	-0	0.543011	0.499821	1.08641	1.08641
K	32	0	1.17807	0.977407	-0	0.543011	0.499821	1.08641	1.08641
K	38	0	1.17807	0.977407	-0	0.543011	0.499821	1.08641	1.08641
K	53	0	1.17807	0.977407	-0	0.543011	0.499821	1.08641	1.08641
M	37	0	-1.32471	0.977407	-0	0.451613	0.500179	0.902902	0.902902
K	44	0	-1.31494	0.970073	-0	0.451613	0.499821	0.90355	0.90355
R	23	0	1.16153	0.96474	-0	0.526882	0.484319	1.08788	1.08788
Y	13	0	-1.30825	0.96474	-0	0.467742	0.515681	0.907037	0.907037
Y	33	0	-1.30825	0.96474	-0	0.467742	0.515681	0.907037	0.907037
T	54	0	-1.30612	0.960477	-0	0.204301	0.24552	0.832117	0.832117
V	59	0	1.13576	0.960477	-0	0.790323	0.75448	1.04751	1.04751
G	40	0	1.12814	0.943939	-0	0.290323	0.254301	1.14165	1.14165
G	41	0	1.12814	0.943939	-0	0.290323	0.254301	1.14165	1.14165
D	9	0	-1.27974	0.933467	-0	0.688172	0.729839	0.94291	0.94291
S	34	0	-1.25534	0.925658	-0	0.478495	0.524462	0.912353	0.912353
S	24	0	1.09383	0.915674	-0	0.564516	0.524462	1.07637	1.07637
S	32	0	1.09383	0.915674	-0	0.564516	0.524462	1.07637	1.07637
S	36	0	1.09383	0.915674	-0	0.564516	0.524462	1.07637	1.07637
S	52	0	1.09383	0.915674	-0	0.564516	0.524462	1.07637	1.07637
W	50	0	-1.24065	0.915674	-0	0.430108	0.475538	0.904466	0.904466
W	57	0	-1.24065	0.915674	-0	0.430108	0.475538	0.904466	0.904466
B	44	0	-1.25736	0.91382	-0	0.731183	0.769982	0.94961	0.94961
B	6	0	-1.25736	0.91382	-0	0.731183	0.769982	0.94961	0.94961
T	17	0	1.07897	0.909826	-0	0.27957	0.24552	1.13869	1.13869
H	20	0	1.06079	0.902797	-0	0.77957	0.745699	1.04542	1.04542
H	31	0	1.06079	0.902797	-0	0.77957	0.745699	1.04542	1.04542
H	46	0	1.06079	0.902797	-0	0.77957	0.745699	1.04542	1.04542
H	6	0	1.06079	0.902797	-0	0.77957	0.745699	1.04542	1.04542
C	12	0	-1.19717	0.880264	-0	0.231183	0.270161	0.855721	0.855721
C	2	0	-1.19717	0.880264	-0	0.231183	0.270161	0.855721	0.855721
D	35	0	1.03204	0.880264	-0	0.763441	0.729839	1.04604	1.04604
D	6	0	1.03204	0.880264	-0	0.763441	0.729839	1.04604	1.04604
R	51	0	-1.18598	0.876569	-0	0.44086	0.484319	0.910268	0.910268
Y	34	0	1.03926	0.876569	-0	0.553763	0.515681	1.07385	1.07385
Y	44	0	1.03926	0.876569	-0	0.553763	0.515681	1.07385	1.07385
Y	45	0	1.03926	0.876569	-0	0.553763	0.515681	1.07385	1.07385
K	26	0	1.03142	0.870912	-0	0.537634	0.499821	1.07565	1.07565
K	27	0	1.03142	0.870912	-0	0.537634	0.499821	1.07565	1.07565
K	28	0	1.03142	0.870912	-0	0.537634	0.499821	1.07565	1.07565
K	31	0	1.03142	0.870912	-0	0.537634	0.499821	1.07565	1.07565
M	17	0	-1.17807	0.870912	-0	0.456989	0.500179	0.913651	0.913651
M	29	0	-1.17807	0.870912	-0	0.456989	0.500179	0.913651	0.913651
M	32	0	-1.17807	0.870912	-0	0.456989	0.500179	0.913651	0.913651
M	38	0	-1.17807	0.870912	-0	0.456989	0.500179	0.913651	0.913651
M	53	0	-1.17807	0.870912	-0	0.456989	0.500179	0.913651	0.913651
A	16	0	-1.18186	0.866482	-0	0.193548	0.230018	0.841449	0.841449
A	37	0	-1.18186	0.866482	-0	0.193548	0.230018	0.841449	0.841449
B	14	0	1.00763	0.866482	-0	0.801075	0.769982	1.04038	1.04038
B	17	0	1.00763	0.866482	-0	0.801075	0.769982	1.04038	1.04038
B	24	0	1.00763	0.866482	-0	0.801075	0.769982	1.04038	1.04038
B	32	0	1.00763	0.866482	-0	0.801075	0.769982	1.04038	1.04038
M	30	0	1.02164	0.864089	-0	0.537634	0.500179	1.07488	1.07488
M	42	0	1.02164	0.864089	-0	0.537634	0.500179	1.07488	1.07488
M	55	0	1.02164	0.864089	-0	0.537634	0.500179	1.07488	1.07488
M	60	0	1.02164	0.864089	-0	0.537634	0.500179	1.07488	1.07488
M	8	0	1.02164	0.864089	-0	0.537634	0.500179	1.07488	1.07488
R	20	0	1.01481	0.859265	-0	0.521505	0.484319	1.07678	1.07678
Y	23	0	-1.16153	0.859265	-0	0.473118	0.515681	0.917463	0.917463
T	59	0	-1.13576	0.8348	-0	0.209677	0.24552	0.854015	0.854015
V	33	0	0.965393	0.8348	-0	0.784946	0.75448	1.04038	1.04038
V	58	0	0.965393	0.8348	-0	0.784946	0.75448	1.04038	1.04038
G	58	0	0.95976	0.828411	-0	0.284946	0.254301	1.12051	1.12051
H	40	0	-1.12814	0.828411	-0	0.709677	0.745699	0.951694	0.951694
H	41	0	-1.12814	0.828411	-0	0.709677	0.745699	0.951694	0.951694
W	19	0	0.96169	0.822975	-0	0.510753	0.475538	1.07405	1.07405
W	26	0	0.96169	0.822975	-0	0.510753	0.475538	1.07405	1.07405
C	24	0	0.949481	0.8206	-0	0.301075	0.270161	1.11443	1.11443
C	29	0	0.949481	0.8206	-0	0.301075	0.270161	1.11443	1.11443
C	45	0	0.949481	0.8206	-0	0.301075	0.270161	1.11443	1.11443
C	52	0	0.949481	0.8206	-0	0.301075	0.270161	1.11443	1.11443
S	59	0	0.947008	0.813187	-0	0.55914	0.524462	1.06612	1.06612
W	24	0	-1.09383	0.813187	-0	0.435484	0.475538	0.915772	0.915772
W	32	0	-1.09383	0.813187	-0	0.435484	0.475538	0.915772	0.915772
W	36	0	-1.09383	0.813187	-0	0.435484	0.475538	0.915772	0.915772
W	52	0	-1.09383	0.813187	-0	0.435484	0.475538	0.915772	0.915772
A	7	0	0.908899	0.797231	-0	0.258065	0.230018	1.12193	1.12193
T	14	0	0.908605	0.795757	-0	0.274194	0.24552	1.11679	1.11679
T	16	0	0.908605	0.795757	-0	0.274194	0.24552	1.11679	1.11679
T	30	0	0.908605	0.795757	-0	0.274194	0.24552	1.11679	1.11679
T	44	0	0.908605	0.795757	-0	0.274194	0.24552	1.11679	1.11679
T	6	0	0.908605	0.795757	-0	0.274194	0.24552	1.11679	1.11679
V	17	0	-1.07897	0.795757	-0	0.72043	0.75448	0.954869	0.954869
G	20	0	-1.06079	0.783863	-0	0.22043	0.254301	0.866808	0.866808
G	31	0	-1.06079	0.783863	-0	0.22043	0.254301	0.866808	0.866808
G	46	0	-1.06079	0.783863	-0	0.22043	0.254301	0.866808	0.866808
G	6	0	-1.06079	0.783863	-0	0.22043	0.254301	0.866808	0.866808
H	19	0	0.892408	0.783863	-0	0.774194	0.745699	1.03821	1.03821
H	45	0	0.892408	0.783863	-0	0.774194	0.745699	1.03821	1.03821
H	7	0	0.892408	0.783863	-0	0.774194	0.745699	1.03821	1.03821
R	34	0	-1.03926	0.777108	-0	0.446237	0.484319	0.921369	0.921369
R	44	0	-1.03926	0.777108	-0	0.446237	0.484319	0.921369	0.921369
R	45	0	-1.03926	0.777108	-0	0.446237	0.484319	0.921369	0.921369
Y	16	0	0.892542	0.777108	-0	0.548387	0.515681	1.06342	1.06342
K	16	0	0.884771	0.77207	-0	0.532258	0.499821	1.0649	1.0649
K	19	0	0.884771	0.77207	-0	0.532258	0.499821	1.0649	1.0649
K	5	0	0.884771	0.77207	-0	0.532258	0.499821	1.0649	1.0649
K	54	0	0.884771	0.77207	-0	0.532258	0.499821	1.0649	1.0649
M	26	0	-1.03142	0.77207	-0	0.462366	0.500179	0.9244	0.9244
M	27	0	-1.03142	0.77207	-0	0.462366	0.500179	0.9244	0.9244
M	28	0	-1.03142	0.77207	-0	0.462366	0.500179	0.9244	0.9244
M	31	0	-1.03142	0.77207	-0	0.462366	0.500179	0.9244	0.9244
C	35	0	-1.03204	0.765803	-0	0.236559	0.270161	0.875622	0.875622
C	6	0	-1.03204	0.765803	-0	0.236559	0.270161	0.875622	0.875622
D	15	0	0.866918	0.765803	-0	0.758065	0.729839	1.03867	1.03867
K	30	0	-1.02164	0.765747	-0	0.462366	0.499821	0.925063	0.925063
K	42	0	-1.02164	0.765747	-0	0.462366	0.499821	0.925063	0.925063
K	55	0	-1.02164	0.765747	-0	0.462366	0.499821	0.925063	0.925063
K	60	0	-1.02164	0.765747	-0	0.462366	0.499821	0.925063	0.925063
K	8	0	-1.02164	0.765747	-0	0.462366	0.499821	0.925063	0.925063
M	46	0	0.874995	0.765747	-0	0.532258	0.500179	1.06413	1.06413
R	30	0	0.868089	0.761383	-0	0.516129	0.484319	1.06568	1.06568
Y	20	0	-1.01481	0.761383	-0	0.478495	0.515681	0.927889	0.927889
A	14	0	-1.00763	0.74657	-0	0.198925	0.230018	0.864823	0.864823
A	17	0	-1.00763	0.74657	-0	0.198925	0.230018	0.864823	0.864823
A	24	0	-1.00763	0.74657	-0	0.198925	0.230018	0.864823	0.864823
A	32	0	-1.00763	0.74657	-0	0.198925	0.230018	0.864823	0.864823
B	19	0	0.833399	0.74657	-0	0.795699	0.769982	1.0334	1.0334
B	49	0	0.833399	0.74657	-0	0.795699	0.769982	1.0334	1.0334
B	52	0	0.833399	0.74657	-0	0.795699	0.769982	1.0334	1.0334
S	19	0	-0.96169	0.72781	-0	0.489247	0.524462	0.932855	0.932855
S	26	0	-0.96169	0.72781	-0	0.489247	0.524462	0.932855	0.932855
W	12	0	0.814867	0.72781	-0	0.505376	0.475538	1.06275	1.06275
W	15	0	0.814867	0.72781	-0	0.505376	0.475538	1.06275	1.06275
W	21	0	0.814867	0.72781	-0	0.505376	0.475538	1.06275	1.06275
W	25	0	0.814867	0.72781	-0	0.505376	0.475538	1.06275	1.06275
G	25	0	0.791381	0.721852	-0	0.27957	0.254301	1.09937	1.09937
G	5	0	0.791381	0.721852	-0	0.27957	0.254301	1.09937	1.09937
G	59	0	0.791381	0.721852	-0	0.27957	0.254301	1.09937	1.09937
G	60	0	0.791381	0.721852	-0	0.27957	0.254301	1.09937	1.09937
H	58	0	-0.95976	0.721852	-0	0.715054	0.745699	0.958904	0.958904
T	33	0	-0.965393	0.720691	-0	0.215054	0.24552	0.875912	0.875912
T	58	0	-0.965393	0.720691	-0	0.215054	0.24552	0.875912	0.875912
S	18	0	0.800185	0.718347	-0	0.553763	0.524462	1.05587	1.05587
S	40	0	0.800185	0.718347	-0	0.553763	0.524462	1.05587	1.05587
S	7	0	0.800185	0.718347	-0	0.553763	0.524462	1.05587	1.05587
W	59	0	-0.947008	0.718347	-0	0.44086	0.475538	0.927077	0.927077
C	46	0	0.784354	0.716426	-0	0.295699	0.270161	1.09453	1.09453
D	24	0	-0.949481	0.716426	-0	0.698925	0.729839	0.957643	0.957643
D	29	0	-0.949481	0.716426	-0	0.698925	0.729839	0.957643	0.957643
D	45	0	-0.949481	0.716426	-0	0.698925	0.729839	0.957643	0.957643
D	52	0	-0.949481	0.716426	-0	0.698925	0.729839	0.957643	0.957643
T	49	0	0.738242	0.690785	-0	0.268817	0.24552	1.09489	1.09489
T	8	0	0.738242	0.690785	-0	0.268817	0.24552	1.09489	1.09489
V	14	0	-0.908605	0.690785	-0	0.725806	0.75448	0.961995	0.961995
V	16	0	-0.908605	0.690785	-0	0.725806	0.75448	0.961995	0.961995
V	30	0	-0.908605	0.690785	-0	0.725806	0.75448	0.961995	0.961995
V	44	0	-0.908605	0.690785	-0	0.725806	0.75448	0.961995	0.961995
V	6	0	-0.908605	0.690785	-0	0.725806	0.75448	0.961995	0.961995
A	15	0	0.734669	0.690074	-0	0.252688	0.230018	1.09856	1.09856
A	55	0	0.734669	0.690074	-0	0.252688	0.230018	1.09856	1.09856
B	7	0	-0.908899	0.690074	-0	0.741935	0.769982	0.963575	0.963575
R	16	0	-0.892542	0.685188	-0	0.451613	0.484319	0.93247	0.93247
Y	25	0	0.745823	0.685188	-0	0.543011	0.515681	1.053	1.053
Y	46	0	0.745823	0.685188	-0	0.543011	0.515681	1.053	1.053
K	2	0	0.738124	0.680707	-0	0.526882	0.499821	1.05414	1.05414
M	16	0	-0.884771	0.680707	-0	0.467742	0.500179	0.935149	0.935149
M	19	0	-0.884771	0.680707	-0	0.467742	0.500179	0.935149	0.935149
M	5	0	-0.884771	0.680707	-0	0.467742	0.500179	0.935149	0.935149
M	54	0	-0.884771	0.680707	-0	0.467742	0.500179	0.935149	0.935149
G	19	0	-0.892408	0.67596	-0	0.225806	0.254301	0.887949	0.887949
G	45	0	-0.892408	0.67596	-0	0.225806	0.254301	0.887949	0.887949
G	7	0	-0.892408	0.67596	-0	0.225806	0.254301	0.887949	0.887949
K	46	0	-0.874995	0.674873	-0	0.467742	0.499821	0.935819	0.935819
M	10	0	0.728347	0.674873	-0	0.526882	0.500179	1.05339	1.05339
R	22	0	0.72137	0.670924	-0	0.510753	0.484319	1.05458	1.05458
R	38	0	0.72137	0.670924	-0	0.510753	0.484319	1.05458	1.05458
R	39	0	0.72137	0.670924	-0	0.510753	0.484319	1.05458	1.05458
R	40	0	0.72137	0.670924	-0	0.510753	0.484319	1.05458	1.05458
R	59	0	0.72137	0.670924	-0	0.510753	0.484319	1.05458	1.05458
R	8	0	0.72137	0.670924	-0	0.510753	0.484319	1.05458	1.05458
R	9	0	0.72137	0.670924	-0	0.510753	0.484319	1.05458	1.05458
Y	30	0	-0.868089	0.670924	-0	0.483871	0.515681	0.938314	0.938314
C	15	0	-0.866918	0.661785	-0	0.241935	0.270161	0.895522	0.895522
D	36	0	0.70179	0.661785	-0	0.752688	0.729839	1.03131	1.03131
D	38	0	0.70179	0.661785	-0	0.752688	0.729839	1.03131	1.03131
D	39	0	0.70179	0.661785	-0	0.752688	0.729839	1.03131	1.03131
S	12	0	-0.814867	0.639993	-0	0.494624	0.524462	0.943106	0.943106
S	15	0	-0.814867	0.639993	-0	0.494624	0.524462	0.943106	0.943106
S	21	0	-0.814867	0.639993	-0	0.494624	0.524462	0.943106	0.943106
S	25	0	-0.814867	0.639993	-0	0.494624	0.524462	0.943106	0.943106
A	19	0	-0.833399	0.638476	-0	0.204301	0.230018	0.888196	0.888196
A	49	0	-0.833399	0.638476	-0	0.204301	0.230018	0.888196	0.888196
A	52	0	-0.833399	0.638476	-0	0.204301	0.230018	0.888196	0.888196
B	38	0	0.659169	0.638476	-0	0.790323	0.769982	1.02642	1.02642
S	38	0	0.653362	0.630962	-0	0.548387	0.524462	1.04562	1.04562
W	18	0	-0.800185	0.630962	-0	0.446237	0.475538	0.938383	0.938383
W	40	0	-0.800185	0.630962	-0	0.446237	0.475538	0.938383	0.938383
W	7	0	-0.800185	0.630962	-0	0.446237	0.475538	0.938383	0.938383
H	25	0	-0.791381	0.624127	-0	0.72043	0.745699	0.966114	0.966114
H	5	0	-0.791381	0.624127	-0	0.72043	0.745699	0.966114	0.966114
H	59	0	-0.791381	0.624127	-0	0.72043	0.745699	0.966114	0.966114
H	60	0	-0.791381	0.624127	-0	0.72043	0.745699	0.966114	0.966114
C	14	0	0.619227	0.620806	-0	0.290323	0.270161	1.07463	1.07463
C	27	0	0.619227	0.620806	-0	0.290323	0.270161	1.07463	1.07463
C	31	0	0.619227	0.620806	-0	0.290323	0.270161	1.07463	1.07463
D	46	0	-0.784354	0.620806	-0	0.704301	0.729839	0.965009	0.965009
V	12	0	0.624666	0.617655	-0	0.774194	0.75448	1.02613	1.02613
V	18	0	0.624666	0.617655	-0	0.774194	0.75448	1.02613	1.02613
V	20	0	0.624666	0.617655	-0	0.774194	0.75448	1.02613	1.02613
V	29	0	0.624666	0.617655	-0	0.774194	0.75448	1.02613	1.02613
V	4	0	0.624666	0.617655	-0	0.774194	0.75448	1.02613	1.02613
V	40	0	0.624666	0.617655	-0	0.774194	0.75448	1.02613	1.02613
V	47	0	0.624666	0.617655	-0	0.774194	0.75448	1.02613	1.02613
V	55	0	0.624666	0.617655	-0	0.774194	0.75448	1.02613	1.02613
V	56	0	0.624666	0.617655	-0	0.774194	0.75448	1.02613	1.02613
R	25	0	-0.745823	0.600617	-0	0.456989	0.484319	0.943571	0.943571
R	46	0	-0.745823	0.600617	-0	0.456989	0.484319	0.943571	0.943571
Y	17	0	0.599104	0.600617	-0	0.537634	0.515681	1.04257	1.04257
Y	24	0	0.599104	0.600617	-0	0.537634	0.515681	1.04257	1.04257
Y	41	0	0.599104	0.600617	-0	0.537634	0.515681	1.04257	1.04257
M	2	0	-0.738124	0.596637	-0	0.473118	0.500179	0.945898	0.945898
T	13	0	0.567878	0.59477	-0	0.263441	0.24552	1.07299	1.07299
T	21	0	0.567878	0.59477	-0	0.263441	0.24552	1.07299	1.07299
V	49	0	-0.738242	0.59477	-0	0.731183	0.75448	0.969121	0.969121
V	8	0	-0.738242	0.59477	-0	0.731183	0.75448	0.969121	0.969121
A	9	0	0.560439	0.592207	-0	0.247312	0.230018	1.07519	1.07519
B	15	0	-0.734669	0.592207	-0	0.747312	0.769982	0.970557	0.970557
B	55	0	-0.734669	0.592207	-0	0.747312	0.769982	0.970557	0.970557
K	10	0	-0.728347	0.591281	-0	0.473118	0.499821	0.946576	0.946576
M	22	0	0.5817	0.591281	-0	0.521505	0.500179	1.04264	1.04264
M	45	0	0.5817	0.591281	-0	0.521505	0.500179	1.04264	1.04264
R	15	0	0.574651	0.587708	-0	0.505376	0.484319	1.04348	1.04348
R	32	0	0.574651	0.587708	-0	0.505376	0.484319	1.04348	1.04348
Y	22	0	-0.72137	0.587708	-0	0.489247	0.515681	0.94874	0.94874
Y	38	0	-0.72137	0.587708	-0	0.489247	0.515681	0.94874	0.94874
Y	39	0	-0.72137	0.587708	-0	0.489247	0.515681	0.94874	0.94874
Y	40	0	-0.72137	0.587708	-0	0.489247	0.515681	0.94874	0.94874
Y	59	0	-0.72137	0.587708	-0	0.489247	0.515681	0.94874	0.94874
Y	8	0	-0.72137	0.587708	-0	0.489247	0.515681	0.94874	0.94874
Y	9	0	-0.72137	0.587708	-0	0.489247	0.515681	0.94874	0.94874
H	14	0	0.55565	0.578619	-0	0.763441	0.745699	1.02379	1.02379
H	55	0	0.55565	0.578619	-0	0.763441	0.745699	1.02379	1.02379
C	36	0	-0.70179	0.567782	-0	0.247312	0.270161	0.915423	0.915423
C	38	0	-0.70179	0.567782	-0	0.247312	0.270161	0.915423	0.915423
C	39	0	-0.70179	0.567782	-0	0.247312	0.270161	0.915423	0.915423
D	1	0	0.536663	0.567782	-0	0.747312	0.729839	1.02394	1.02394
D	20	0	0.536663	0.567782	-0	0.747312	0.729839	1.02394	1.02394
D	33	0	0.536663	0.567782	-0	0.747312	0.729839	1.02394	1.02394
D	54	0	0.536663	0.567782	-0	0.747312	0.729839	1.02394	1.02394
S	56	0	0.506539	0.550827	-0	0.543011	0.524462	1.03537	1.03537
W	38	0	-0.653362	0.550827	-0	0.451613	0.475538	0.949689	0.949689
A	38	0	-0.659169	0.541641	-0	0.209677	0.230018	0.91157	0.91157
B	54	0	0.48494	0.541641	-0	0.784946	0.769982	1.01943	1.01943
G	39	0	0.454623	0.535072	-0	0.268817	0.254301	1.05708	1.05708
G	42	0	0.454623	0.535072	-0	0.268817	0.254301	1.05708	1.05708
C	11	0	0.4541	0.533577	-0	0.284946	0.270161	1.05473	1.05473
C	26	0	0.4541	0.533577	-0	0.284946	0.270161	1.05473	1.05473
C	55	0	0.4541	0.533577	-0	0.284946	0.270161	1.05473	1.05473
D	14	0	-0.619227	0.533577	-0	0.709677	0.729839	0.972376	0.972376
D	27	0	-0.619227	0.533577	-0	0.709677	0.729839	0.972376	0.972376
D	31	0	-0.619227	0.533577	-0	0.709677	0.729839	0.972376	0.972376
T	12	0	-0.624666	0.525187	-0	0.225806	0.24552	0.919708	0.919708
T	18	0	-0.624666	0.525187	-0	0.225806	0.24552	0.919708	0.919708
T	20	0	-0.624666	0.525187	-0	0.225806	0.24552	0.919708	0.919708
T	29	0	-0.624666	0.525187	-0	0.225806	0.24552	0.919708	0.919708
T	4	0	-0.624666	0.525187	-0	0.225806	0.24552	0.919708	0.919708
T	40	0	-0.624666	0.525187	-0	0.225806	0.24552	0.919708	0.919708
T	47	0	-0.624666	0.525187	-0	0.225806	0.24552	0.919708	0.919708
T	55	0	-0.624666	0.525187	-0	0.225806	0.24552	0.919708	0.919708
T	56	0	-0.624666	0.525187	-0	0.225806	0.24552	0.919708	0.919708
V	11	0	0.454303	0.525187	-0	0.768817	0.75448	1.019	1.019
V	43	0	0.454303	0.525187	-0	0.768817	0.75448	1.019	1.019
V	52	0	0.454303	0.525187	-0	0.768817	0.75448	1.019	1.019
R	17	0	-0.599104	0.523188	-0	0.462366	0.484319	0.954672	0.954672
R	24	0	-0.599104	0.523188	-0	0.462366	0.484319	0.954672	0.954672
R	41	0	-0.599104	0.523188	-0	0.462366	0.484319	0.954672	0.954672
Y	52	0	0.452384	0.523188	-0	0.532258	0.515681	1.03215	1.03215
Y	60	0	0.452384	0.523188	-0	0.532258	0.515681	1.03215	1.03215
K	1	0	0.44483	0.519658	-0	0.516129	0.499821	1.03263	1.03263
K	40	0	0.44483	0.519658	-0	0.516129	0.499821	1.03263	1.03263
K	22	0	-0.5817	0.514766	-0	0.478495	0.499821	0.957332	0.957332
K	45	0	-0.5817	0.514766	-0	0.478495	0.499821	0.957332	0.957332
M	11	0	0.435053	0.514766	-0	0.516129	0.500179	1.03189	1.03189
M	41	0	0.435053	0.514766	-0	0.516129	0.500179	1.03189	1.03189
R	28	0	0.427931	0.511533	-0	0.5	0.484319	1.03238	1.03238
R	36	0	0.427931	0.511533	-0	0.5	0.484319	1.03238	1.03238
Y	15	0	-0.574651	0.511533	-0	0.494624	0.515681	0.959166	0.959166
Y	32	0	-0.574651	0.511533	-0	0.494624	0.515681	0.959166	0.959166
T	48	0	0.397515	0.507536	-0	0.258065	0.24552	1.05109	1.05109
V	13	0	-0.567878	0.507536	-0	0.736559	0.75448	0.976247	0.976247
V	21	0	-0.567878	0.507536	-0	0.736559	0.75448	0.976247	0.976247
A	2	0	0.386209	0.503455	-0	0.241935	0.230018	1.05181	1.05181
A	21	0	0.386209	0.503455	-0	0.241935	0.230018	1.05181	1.05181
A	39	0	0.386209	0.503455	-0	0.241935	0.230018	1.05181	1.05181
B	9	0	-0.560439	0.503455	-0	0.752688	0.769982	0.97754	0.97754
G	14	0	-0.55565	0.491355	-0	0.236559	0.254301	0.930233	0.930233
G	55	0	-0.55565	0.491355	-0	0.236559	0.254301	0.930233	0.930233
W	31	0	0.374398	0.485642	-0	0.489247	0.475538	1.02883	1.02883
W	58	0	0.374398	0.485642	-0	0.489247	0.475538	1.02883	1.02883
C	1	0	-0.536663	0.483348	-0	0.252688	0.270161	0.935323	0.935323
C	20	0	-0.536663	0.483348	-0	0.252688	0.270161	0.935323	0.935323
C	33	0	-0.536663	0.483348	-0	0.252688	0.270161	0.935323	0.935323
C	54	0	-0.536663	0.483348	-0	0.252688	0.270161	0.935323	0.935323
D	17	0	0.371536	0.483348	-0	0.741935	0.729839	1.01657	1.01657
D	32	0	0.371536	0.483348	-0	0.741935	0.729839	1.01657	1.01657
D	37	0	0.371536	0.483348	-0	0.741935	0.729839	1.01657	1.01657
D	57	0	0.371536	0.483348	-0	0.741935	0.729839	1.01657	1.01657
S	11	0	0.359716	0.477721	-0	0.537634	0.524462	1.02512	1.02512
S	27	0	0.359716	0.477721	-0	0.537634	0.524462	1.02512	1.02512
W	56	0	-0.506539	0.477721	-0	0.456989	0.475538	0.960995	0.960995
A	54	0	-0.48494	0.455488	-0	0.215054	0.230018	0.934944	0.934944
B	13	0	0.31071	0.455488	-0	0.77957	0.769982	1.01245	1.01245
B	18	0	0.31071	0.455488	-0	0.77957	0.769982	1.01245	1.01245
B	40	0	0.31071	0.455488	-0	0.77957	0.769982	1.01245	1.01245
B	45	0	0.31071	0.455488	-0	0.77957	0.769982	1.01245	1.01245
C	44	0	0.288973	0.454544	-0	0.27957	0.270161	1.03483	1.03483
C	56	0	0.288973	0.454544	-0	0.27957	0.270161	1.03483	1.03483
C	59	0	0.288973	0.454544	-0	0.27957	0.270161	1.03483	1.03483
D	11	0	-0.4541	0.454544	-0	0.715054	0.729839	0.979742	0.979742
D	26	0	-0.4541	0.454544	-0	0.715054	0.729839	0.979742	0.979742
D	55	0	-0.4541	0.454544	-0	0.715054	0.729839	0.979742	0.979742
G	12	0	0.286244	0.454493	-0	0.263441	0.254301	1.03594	1.03594
G	17	0	0.286244	0.454493	-0	0.263441	0.254301	1.03594	1.03594
G	24	0	0.286244	0.454493	-0	0.263441	0.254301	1.03594	1.03594
G	52	0	0.286244	0.454493	-0	0.263441	0.254301	1.03594	1.03594
G	56	0	0.286244	0.454493	-0	0.263441	0.254301	1.03594	1.03594
G	9	0	0.286244	0.454493	-0	0.263441	0.254301	1.03594	1.03594
H	39	0	-0.454623	0.454493	-0	0.731183	0.745699	0.980534	0.980534
H	42	0	-0.454623	0.454493	-0	0.731183	0.745699	0.980534	0.980534
R	52	0	-0.452384	0.452676	-0	0.467742	0.484319	0.965772	0.965772
R	60	0	-0.452384	0.452676	-0	0.467742	0.484319	0.965772	0.965772
Y	10	0	0.305665	0.452676	-0	0.526882	0.515681	1.02172	1.02172
Y	29	0	0.305665	0.452676	-0	0.526882	0.515681	1.02172	1.02172
K	14	0	0.298182	0.44955	-0	0.510753	0.499821	1.02187	1.02187
K	39	0	0.298182	0.44955	-0	0.510753	0.499821	1.02187	1.02187
M	1	0	-0.44483	0.44955	-0	0.483871	0.500179	0.967395	0.967395
M	40	0	-0.44483	0.44955	-0	0.483871	0.500179	0.967395	0.967395
K	11	0	-0.435053	0.445108	-0	0.483871	0.499821	0.968089	0.968089
K	41	0	-0.435053	0.445108	-0	0.483871	0.499821	0.968089	0.968089
M	12	0	0.288406	0.445108	-0	0.510753	0.500179	1.02114	1.02114
M	56	0	0.288406	0.445108	-0	0.510753	0.500179	1.02114	1.02114
M	59	0	0.288406	0.445108	-0	0.510753	0.500179	1.02114	1.02114
T	11	0	-0.454303	0.442765	-0	0.231183	0.24552	0.941606	0.941606
T	43	0	-0.454303	0.442765	-0	0.231183	0.24552	0.941606	0.941606
T	52	0	-0.454303	0.442765	-0	0.231183	0.24552	0.941606	0.941606
V	24	0	0.283939	0.442765	-0	0.763441	0.75448	1.01188	1.01188
V	3	0	0.283939	0.442765	-0	0.763441	0.75448	1.01188	1.01188
V	32	0	0.283939	0.442765	-0	0.763441	0.75448	1.01188	1.01188
V	34	0	0.283939	0.442765	-0	0.763441	0.75448	1.01188	1.01188
R	56	0	0.281212	0.442185	-0	0.494624	0.484319	1.02128	1.02128
Y	28	0	-0.427931	0.442185	-0	0.5	0.515681	0.969592	0.969592
Y	36	0	-0.427931	0.442185	-0	0.5	0.515681	0.969592	0.969592
